year,licitacao_id,modalidade,numero,codigo,objeto,situacao
2020,19656,DISPENSA DE LICITAÇÃO,46/2020,118,"Aquisição de materiais de limpeza e higienização (dispenser: papel toalha e sabonete) destinados as Unidades de Saúde da Secretaria, para uso dos profissionais e usuários dos sus nos cuidados de higiene individual no enfrentamento ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19746,PREGÃO ELETRONICO,47/2020,207,"Registro de preços de material gráfico - III, destinado ao uso nas atividades das secretarias.",Homologada
2020,19657,DISPENSA DE LICITAÇÃO,47/2020,119,"Execução dos serviços de Coleta Convencional e Coleta Seletiva (de Resíduos Sólidos Urbanos e Resíduos Sólidos Urbanos Seletivos), Transbordo e Transporte de Resíduos Sólidos Urbanos (RSU) da Unidade de Transbordo até o Aterro Sanitário para Disposição Final de Resíduos Sólidos Urbanos, pelo prazo de 180 (cento e oitenta) dias, ficando a ressalva de ser rompido a qualquer momento em virtude da homologação da nova licitação em andamento, com aviso prévio de 30(trinta) dias, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19750,PREGÃO ELETRONICO,48/2020,211,"Contratação de empresa para locação de infraestrutura de comunicação, visando a interligação de dados de acesso à internet para a Prefeitura Municipal de São Borja,",Homologada
2020,19659,DISPENSA DE LICITAÇÃO,48/2020,121,"A contratação de uma empresa para fornecimento de 1.000 (um mil) kits de testes rápidos para detecção rápida e qualitativa de anticorpos IGG/IGM para o novo coronavírus (SARS-COV02) por imunocromatográficos, para diagnóstico em amostras de sangue total, destinados aos usuários do SUS, na prevenção e combate da pandemia, que serão realizados no Centro de Triagem, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19660,DISPENSA DE LICITAÇÃO,49/2020,122,"Aquisição de material ambulatorial(bobina de papel térmico para eletrocardiograma) destinados as Unidades de Saúde da Secretaria, para atender as demandas devido a pandemia do  COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19753,PREGÃO ELETRONICO,49/2020,214,"Registro de preço de medicamentos  - III, destinados a distribuição aos pacientes usuários do SUS no combate ao COVID - 19.",Homologada
2020,19754,PREGÃO ELETRONICO,50/2020,215,"Registro de preços de fraldas infantis e geriátricas destinadas aos usuários do SUS cadastrados exclusivamente no Sistema de Gerenciamento dos Usuários com Deficiência  GUD, através do NASF.",Homologada
2020,19661,DISPENSA DE LICITAÇÃO,50/2020,123,"Aquisição de 4 (quatro) telefones celulares, destinado ao uso dos profissionais de saúde, em teleatendimento com informações em saúde e demais ações do projeto de enfrentamento da pandemia Covid-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19663,DISPENSA DE LICITAÇÃO,51/2020,125,"Contratação de empresa para aquisição de impressão de material gráfico, visando a divulgação de conteúdo elaborado pela Secretaria Municipal da Saúde, de modo a levar informações de conscientização e prevenção do enfrentamento ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19664,DISPENSA DE LICITAÇÃO,52/2020,126,"Aquisição de medicamentos destinados aos pacientes que procuram atendimento no Centro de Triagem ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19665,DISPENSA DE LICITAÇÃO,53/2020,127,"Aquisição de materiais ambulatoriais (termômetros infravermelho) destinados ao Centro de Triagem e Apoio, em prevenção e combate ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19669,DISPENSA DE LICITAÇÃO,54/2020,131,"Repasse de recurso Estadual, em caráter extraordinário à Associação de Pais e Amigos dos Excepcionais (APAE), para ações de enfrentamento ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19670,DISPENSA DE LICITAÇÃO,55/2020,132,"Aquisição de equipamentos de proteção individual destinados aos profissionais das Unidades de Saúde da Secretaria, no enfrentamento ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19671,DISPENSA DE LICITAÇÃO,56/2020,133,"Aquisição de materiais de limpeza e higienização ( dispenser:papel higiênico e álcool em gel), destinados as Unidades de Saúde da Secretaria, para uso dos profissionais e usuários dos sus nos cuidados de higiene individual no enfrentamento ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19672,DISPENSA DE LICITAÇÃO,57/2020,134,"Promover a execução de atividades na área dos Direitos da Criança e do Adolescente, para executar o Projeto ""Um modelo de banheiro"" da Associação de Formação Teresa Verzeri, edital n 004/2020, conforme Plano de Trabalho, que devidamente aprovado pela Secretaria Municipal de Desenvolvimento Social, constituindo parte integrante do presente Termo, como se nele estivesse transcrito.",Homologada
2020,19679,DISPENSA DE LICITAÇÃO,58/2020,140,"Contratação de empresa para gravação de imagens da cidade, visando a divulgação de conteúdo elaborado pela Secretaria Municipal da Saúde, de modo a levar informações de conscientização e prevenção do enfrentamento ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19680,DISPENSA DE LICITAÇÃO,59/2020,141,"Contratação de empresa para aquisição de cadeiras destinadas ao uso no atendimento aos pacientes junto ao Centro de Triagem, nas consultas e orientações sobre o combate e prevenção ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19688,DISPENSA DE LICITAÇÃO,60/2020,149,Locação de imóvel destinado a atender as necessidades precípuas da administração.,Homologada
2020,19689,DISPENSA DE LICITAÇÃO,61/2020,150,"Contratação empresa, em caráter emergencial, especializada na prestação de serviços de videomonitoramento 24hrs, através de CFTV, junto ao prédio do Aeroporto Municipal João Manoel, pelo prazo de 180 dias, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19690,DISPENSA DE LICITAÇÃO,62/2020,151,"Contratação empresa, em caráter emergencial, especializada na prestação de serviço de acesso a redes de telecomunicações (internet), junto ao prédio do Aeroporto Municipal João Manoel, pelo prazo de 180 dias, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19693,DISPENSA DE LICITAÇÃO,63/2020,154,"A contratação de uma empresa para fornecimento de testes destinados aos usuários do SUS que\r\nnecessitarem de comprovação através de testes rápidos imunocromatográficos sorológicos, com pesquisa separada de\r\nanticorpos IGG e IGM de comprovação através de testes rápidos, nas ações de combate e prevenção da COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19697,DISPENSA DE LICITAÇÃO,64/2020,158,"A contratação de uma empresa para fornecimento de materiais ambulatoriais, destinados as Unidades de Saúde da Secretaria, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19698,DISPENSA DE LICITAÇÃO,65/2020,159,"A contratação de uma empresa para fornecimento de materiais ambulatoriais, destinados as Unidades de Saúde da Secretaria, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19699,DISPENSA DE LICITAÇÃO,66/2020,160,"Aquisição de medicamentos destinados aos pacientes que procuram atendimento no Centro de Triagem ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19701,DISPENSA DE LICITAÇÃO,67/2020,162,"Aquisição de medicamentos destinados aos pacientes que procuram atendimento no Centro de Triagem ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19703,DISPENSA DE LICITAÇÃO,68/2020,164,"Contratação de empresa para prestação de serviços de coleta, com fornecimento dos recipientes, transporte, tratamento e destino final em aterro licenciado (próprio ou terceirizado) dos Resíduos Sólidos de Serviços de Saúde dos Grupos A, E e B, obedecendo as Normas e Licenças, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa. pelo prazo de 180 (cento e oitenta) dias, ficando a ressalva de ser rompido a qualquer momento em virtude da homologação da nova licitação em andamento, com aviso prévio de 30 (trinta) dias, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19709,DISPENSA DE LICITAÇÃO,69/2020,170,"Aquisição de EPIs para uso dos profissionais da Secretaria visando sua prevenção e proteção contra o COVID-19 quando do desempenho de suas atividades, melhor descrito no Termo de Referência e demais documentos que integram o pedido.",Homologada
2020,19710,DISPENSA DE LICITAÇÃO,70/2020,171,"Aquisição de EPIs para uso dos profissionais da Secretaria visando sua prevenção e proteção contra o COVID-19 quando do desempenho de suas atividades, melhor descrito no Termo de Referência e demais documentos que integram o pedido.",Homologada
2020,19711,DISPENSA DE LICITAÇÃO,71/2020,172,"Aquisição de materiais de limpeza e higienização ( dispenser por pedal higienizador para\r\nálcool em gel), destinados as Unidades de Saúde da Secretaria, para uso dos profissionais e usuários\r\ndos SUS nos cuidados de higiene individual no enfrentamento ao COVID-19, melhor descritas no\r\nTermo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19714,DISPENSA DE LICITAÇÃO,72/2020,175,"Contratação de empresa especializada no ramo da engenharia civil, para execução de obras de revitalização do acesso a fonte de São Pedro, no Bairro Bettim, São Borja/RS, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19726,DISPENSA DE LICITAÇÃO,73/2020,187,"Contratação de empresa para prestação de serviço, aquisição de peças e mão de obra especializada de retifica de motores, destinadas a manutenção de transporte de pacientes do SUS do interior, equipe médica e apoio a Covid-19, Placas IWL4475, ano 2015, chassi nº 94DVCVD40FJ792310, melhor descrito no Termo de Referência e demais documentos que integram o pedido.",Homologada
2020,19728,DISPENSA DE LICITAÇÃO,74/2020,189,"Aquisição de medicamentos destinados aos pacientes que procuram atendimento no Centro de Triagem ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de dispensa.",Homologada
2020,19729,DISPENSA DE LICITAÇÃO,75/2020,190,"Aquisição de medicamentos destinados aos pacientes que procuram atendimento no Centro de Triagem ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19730,DISPENSA DE LICITAÇÃO,76/2020,191,"Aquisição de medicamentos destinados aos pacientes que procuram atendimento no Centro de Triagem ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19732,DISPENSA DE LICITAÇÃO,77/2020,193,"Aquisição de equipamentos de proteção individual(máscaras 100% algodão), destinados aos profissionais e alunos no retorno das aulas nas escolas municipais -Programa Saúde na Escola, no enfrentamento ao COVID-19, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19733,DISPENSA DE LICITAÇÃO,78/2020,194,"A contratação de uma empresa para fornecimento de insumos, destinados aos pacientes que\r\nprocuram atendimento nas Farmácias Básicas, ESFs e demais Unidades de Saúde de nosso município,\r\nmelhor descritas no Termo de Referência e demais documentos que integram o devido processo de\r\nDispensa.",Homologada
2020,19740,DISPENSA DE LICITAÇÃO,79/2020,201,"A Contratação da empresa para aquisição de 500 (quinhentas) unidades de complementos alimentares (cestas básicas), embaladas em sacos  de capa de fardo não reciclado, medindo 50x80, 08 micras, capacidade mínima de 30KG, para o mês de outubro 2020, destinadas para doação no exercício de 2020 nos Centros de Referência de Assistência Social (CRAS) através do plantão social da Secretaria Municipal do Desenvolvimento Social, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19741,DISPENSA DE LICITAÇÃO,80/2020,202,"Contratação de empresa para aquisição de cortinas, destinadas ao local onde se encontra o Centro de Triagem, visando a proteção dos medicamentos utilizados no tratamento dos usuários do SUS no combate e prevenção ao COVID-19, melhor descrito no Termo de Referência e demais documentos que integram o pedido.",Homologada
2020,19742,DISPENSA DE LICITAÇÃO,81/2020,203,"Contratação de empresa especializada no ramo da engenharia civil, para execução de obras de reforma do Centro do Idoso,no Bairro Itachere, São Borja/RS, melhor descritas no Termo de Referência e demais documentos que integram o devido processo de Dispensa.",Homologada
2020,19744,DISPENSA DE LICITAÇÃO,82/2020,205,Dispensa de Licitação para repasse de recursos para o custeio de ações e serviços públicos de saúde  para o enfrentamento da emergência de saúde pública decorrente da COvid-19,Homologada
