cnpj,nome_credor,territorial_class,instituicao,empenho,funcao,subfuncao,programa,acao,rubrica,recurso,data,pago_R$
89818686000136,ULFRO - UNIÃO LEGISLATIVOS FRONTEIRA OES,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,CAMARA DE VEREADORES DE SAO BORJA,740 / 2026,LEGISLATIVA,AÇÃO LEGISLATIVA,GESTÃO LEGISLATIVA ADMINISTRATIVA,MANUTENÇÃO DAS ATIVIDADES PARLAMENTARES,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-07-30,2531.01
89989255000132,ASSOCIACAO DOS MUNICIPIOS DAS MISSOES,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,5383 / 2026,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,APOIO ADMINISTRATIVO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-03-23,22230.0
89989255000132,ASSOCIACAO DOS MUNICIPIOS DAS MISSOES,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,13149 / 2026,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,APOIO ADMINISTRATIVO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-07-10,1700.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,2824 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-02-18,700.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,2825 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",MATERIAL DE CONSUMO,RECURSO LIVRE,2026-02-18,2005.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,2835 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,2026-02-18,600.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,2836 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,MATERIAL DE CONSUMO,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,2026-02-18,4934.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,2839 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-02-18,400.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,2840 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",MATERIAL DE CONSUMO,RECURSO LIVRE,2026-02-18,1819.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,4408 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,2026-03-04,350.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,4409 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,MATERIAL DE CONSUMO,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,2026-03-04,3116.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,6707 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPA",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-04-10,1180.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,6708 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPA",MATERIAL DE CONSUMO,COTA PARTE DO FUNDO ESPECIAL DO PETRÓLEO - FEP,2026-04-10,4297.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,8629 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação,2026-05-04,200.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,8630 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,MATERIAL DE CONSUMO,Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação,2026-05-04,2390.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,8697 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação,2026-05-05,600.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,8698 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,MATERIAL DE CONSUMO,Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação,2026-05-05,3849.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,12443 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação,2026-06-30,600.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,12444 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,MATERIAL DE CONSUMO,Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação,2026-06-30,2370.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,12567 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-07-01,220.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,12568 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",MATERIAL DE CONSUMO,RECURSO LIVRE,2026-07-01,1238.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,12575 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-07-01,220.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,12576 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",MATERIAL DE CONSUMO,RECURSO LIVRE,2026-07-01,4023.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,14439 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-07-30,300.0
90073974000198,MARKEL COMERCIO DE BATERIAS LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,14440 / 2026,URBANISMO,INFRA-ESTRUTURA URBANA,DESENVOLVIMENTO DA INFRA-ESTRUTURA URBAN,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",MATERIAL DE CONSUMO,RECURSO LIVRE,2026-07-30,1210.0
90180605000102,GENTE SEGURADORA S.A,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,2934 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação,2026-02-19,900.0
90180605000102,GENTE SEGURADORA S.A,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,6008 / 2026,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,APOIO ADMINISTRATIVO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,RECURSO LIVRE,2026-03-27,1400.0
90180605000102,GENTE SEGURADORA S.A,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,6669 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação,2026-04-09,500.0
90180605000102,GENTE SEGURADORA S.A,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,9102 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ASPS,2026-05-11,36345.19
90180605000102,GENTE SEGURADORA S.A,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,11369 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,Transferências do Estado referentes a Convênios e outros Repasses vinculados à Educação,2026-06-16,4500.0
90180605000102,GENTE SEGURADORA S.A,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,13429 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,TRANSPORTE SANITÁRIO ELETIVO,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ASPS,2026-07-16,8005.6
90180605000102,GENTE SEGURADORA S.A,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,14567 / 2026,EDUCAÇÃO,EDUCAÇÃO INFANTIL,MANUTENÇÃO DO TRANSPORTE ESCOLAR,MANUTENÇÃO DO TRANSPORTE ESCOLAR - EDUCA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENCÃO E DESENVOLVIMENTO DO ENSINO - MDE,2026-08-04,7638.42
90188525000195,LABORAN LABORATORIO DE BIOANALISES LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,616 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CUSTEIO - ATENÇÃO MÉDIA E ALTA COMPLEX AMBULAT E HOSP,2026-01-19,37428.56
90188525000195,LABORAN LABORATORIO DE BIOANALISES LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,617 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ASPS,2026-01-19,37428.27
90188525000195,LABORAN LABORATORIO DE BIOANALISES LTDA,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,9262 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CUSTEIO - ATENÇÃO MÉDIA E ALTA COMPLEX AMBULAT E HOSP,2026-05-13,56142.82
90217225000197,AGRIMETAL INDUSTRIA E COM DE MAQUINAS LT,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,5422 / 2026,SANEAMENTO,SANEAMENTO BÁSICO RURAL,DESENVOLVIMENTO DA AGRICULTURA E PECUÁR,PROGRAMA DE SANEAMENTO BÁSICO RURAL,OBRAS E INSTALAÇÕES,RECURSO LIVRE,2026-03-24,39500.0
90327297000197,LABORATORIO APPEL DE ANALISES CLINICAS L,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,602 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CUSTEIO - ATENÇÃO MÉDIA E ALTA COMPLEX AMBULAT E HOSP,2026-01-19,37428.56
90327297000197,LABORATORIO APPEL DE ANALISES CLINICAS L,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,603 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ASPS,2026-01-19,37428.0
90327297000197,LABORATORIO APPEL DE ANALISES CLINICAS L,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,9256 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CUSTEIO - ATENÇÃO MÉDIA E ALTA COMPLEX AMBULAT E HOSP,2026-05-13,56142.84
90519018000197,ORIGINAL GRAFICA EXPRESSA LTDA,EXTERNAL_EXACT_ACTIVE_NO_LOCAL_FOOTPRINT,PREFEITURA MUNICIPAL DE SÃO BORJA,2234 / 2026,SAUDE,ATENÇÃO BÁSICA,FORTALECIMENTO DA ATENÇÃO PRIMÁRIA EM,ATENÇÃO BÁSICA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CUSTEIO -  ATENÇÃO BÁSICA,2026-02-04,462.0
90791377000107,COMERCIAL DE MATERIAIS ESPORTIVOS SURUBI,LOCAL_EXACT_ACTIVE,AG MUN DE REG DOS SERV PUB DELEGADOS DE SÃO BORJA,48 / 2026,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,REGULAÇÃO DA AGESB,REGULAÇÃO E MANUTENÇÃO DA AGESB,MATERIAL DE CONSUMO,AGÊNCIA MUNIC. SERV. PÚBLICOS - AGESB,2026-03-03,233.4
90791377000107,COMERCIAL DE MATERIAIS ESPORTIVOS SURUBI,LOCAL_EXACT_ACTIVE,AG MUN DE REG DOS SERV PUB DELEGADOS DE SÃO BORJA,133 / 2026,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,REGULAÇÃO DA AGESB,REGULAÇÃO E MANUTENÇÃO DA AGESB,MATERIAL DE CONSUMO,"Recursos Provenientes de Taxas, Contribuições e Preços Públicos",2026-06-02,155.2
90791377000107,COMERCIAL DE MATERIAIS ESPORTIVOS SURUBI,LOCAL_EXACT_ACTIVE,AG MUN DE REG DOS SERV PUB DELEGADOS DE SÃO BORJA,198 / 2026,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,REGULAÇÃO DA AGESB,REGULAÇÃO E MANUTENÇÃO DA AGESB,MATERIAL DE CONSUMO,"Recursos Provenientes de Taxas, Contribuições e Preços Públicos",2026-08-25,173.55
90791377000107,COMERCIAL DE MATERIAIS ESPORTIVOS SURUBI,LOCAL_EXACT_ACTIVE,CAMARA DE VEREADORES DE SAO BORJA,365 / 2026,LEGISLATIVA,AÇÃO LEGISLATIVA,GESTÃO LEGISLATIVA ADMINISTRATIVA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,MATERIAL DE CONSUMO,RECURSO LIVRE,2026-04-07,3720.0
90791377000107,COMERCIAL DE MATERIAIS ESPORTIVOS SURUBI,LOCAL_EXACT_ACTIVE,CAMARA DE VEREADORES DE SAO BORJA,366 / 2026,LEGISLATIVA,AÇÃO LEGISLATIVA,GESTÃO LEGISLATIVA ADMINISTRATIVA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,MATERIAL DE CONSUMO,RECURSO LIVRE,2026-04-07,240.0
90791377000107,COMERCIAL DE MATERIAIS ESPORTIVOS SURUBI,LOCAL_EXACT_ACTIVE,CAMARA DE VEREADORES DE SAO BORJA,367 / 2026,LEGISLATIVA,AÇÃO LEGISLATIVA,GESTÃO LEGISLATIVA ADMINISTRATIVA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,MATERIAL DE CONSUMO,RECURSO LIVRE,2026-04-07,2925.0
90791377000107,COMERCIAL DE MATERIAIS ESPORTIVOS SURUBI,LOCAL_EXACT_ACTIVE,CAMARA DE VEREADORES DE SAO BORJA,368 / 2026,LEGISLATIVA,AÇÃO LEGISLATIVA,GESTÃO LEGISLATIVA ADMINISTRATIVA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,MATERIAL DE CONSUMO,RECURSO LIVRE,2026-04-07,2483.6
90791377000107,COMERCIAL DE MATERIAIS ESPORTIVOS SURUBI,LOCAL_EXACT_ACTIVE,CAMARA DE VEREADORES DE SAO BORJA,452 / 2026,LEGISLATIVA,AÇÃO LEGISLATIVA,GESTÃO LEGISLATIVA ADMINISTRATIVA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,MATERIAL DE CONSUMO,RECURSO LIVRE,2026-04-30,1485.0
90791609000119,DF - ANALISES CLINICAS LTDA.,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,608 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CUSTEIO - ATENÇÃO MÉDIA E ALTA COMPLEX AMBULAT E HOSP,2026-01-19,37426.45
90791609000119,DF - ANALISES CLINICAS LTDA.,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,609 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ASPS,2026-01-19,37428.0
90791609000119,DF - ANALISES CLINICAS LTDA.,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,9255 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CUSTEIO - ATENÇÃO MÉDIA E ALTA COMPLEX AMBULAT E HOSP,2026-05-13,55965.28
90791922000157,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIO,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,1071 / 2026,EDUCAÇÃO,ENSINO FUNDAMENTAL,EDUCAÇÃO INFANTIL E ENSINO FUNDAMENTAL,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,SALÁRIO EDUCAÇÃO,2026-01-26,107221.32
90791922000157,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIO,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,1526 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CUSTEIO - ATENÇÃO MÉDIA E ALTA COMPLEX AMBULAT E HOSP,2026-01-27,97738.59
90791922000157,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIO,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,1527 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ASPS,2026-01-27,126982.21
90791922000157,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIO,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,9021 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CUSTEIO - ATENÇÃO MÉDIA E ALTA COMPLEX AMBULAT E HOSP,2026-05-07,75524.49
90791922000157,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIO,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,9022 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ASPS,2026-05-07,95311.27
90791922000157,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIO,LOCAL_EXACT_ACTIVE,PREFEITURA MUNICIPAL DE SÃO BORJA,10717 / 2026,SAUDE,ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,REDE DE ATENÇÃO À SAÚDE - RAS,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CUSTEIO - ATENÇÃO MÉDIA E ALTA COMPLEX AMBULAT E HOSP,2026-06-02,14279.22
