id_credor,cnpj,nome_credor,pago_R$,classificacao,exact_situacao,exact_uf,exact_municipio_tom,exact_municipio_nome,root_local_active_count
150015,55482667000160,55.482.667 VANDERSON MACHADO PACHECO,1840.9,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
128176,14840270000115,CONSELHO DE ARQUITETURA E URBANISMO DO R,1828.96,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
127921,08459946000122,RETROPARTES PEÇAS E SERVIÇOS LTDA,1818.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
152828,22113603000132,ROBERTO KRELING NASCIMENTO ME,1742.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,7367,PIRAPO,0
131202,88594544000684,REDEMAQ REAL DISTRIB. DE MÁQUINAS AGRÍCO,1730.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
149204,18809845000864,FRONTEIRA INTERNET LTDA,1718.8,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
148113,24864422000173,C E C IMPORTACAO E COMERCIO DE PRODUTOS,1690.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7623,IVAIPORA,0
152883,62234180000123,CHSF DISTRIBUIDORA TEXTIL LTDA,1659.6,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7935,UMUARAMA,0
144383,22850731000169,BMH MATERIAIS HIDRULICOS LTDA ME,1656.76,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8637,ERECHIM,0
149714,24550559000153,WORKOUT COMERCIO DE PRODUTOS PARA SAUDE,1633.55,EXTERNAL_NO_LOCAL_FOOTPRINT,02,ES,5705,VITORIA,0
128089,11933619000175,UNIAO NACIONAL DOS CONSELHOS MUNICIPAIS,1631.5,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8877,SAO LEOPOLDO,0
137651,30759356000174,BEATRIZ SULZBACH CORNELIUS LTDA,1626.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8617,CRISSIUMAL,0
83270,02558157000162,TELEFONICA BRASIL SA,1615.3,ROOT_WITH_LOCAL_FOOTPRINT,02,SP,7107,SAO PAULO,1
98294,19139482000193,DSL COMERCIO DE COMBUSTIVEIS LTDA,1615.17,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8841,SANTA MARIA,0
70469,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICO,1595.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6553,ITAPIRA,0
151791,44880091000172,EVO SISTEMAS INTELIGENTES LTDA,1590.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,5453,PINHAIS,0
122260,91525790002128,FELICE AUTOMOVEIS LTDA.,1578.63,ROOT_WITH_LOCAL_FOOTPRINT,02,RS,8705,IJUI,1
154490,74386038000695,J.C. DURIGAM COMERCIO DE AUTOPECAS LTDA,1563.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,4501,EXTREMA,0
128981,92823764000103,DIRCEU LONGO & CIA LTDA - EPP,1558.98,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8533,BARAO DE COTEGIPE,0
20704,03666234000160,RODSON MAGGIO PINTO & CIA LTDA,1552.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
154851,49644526000101,BNP ASSESSORIA E PRODUTOS PARA SAUDE LTD,1511.76,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7535,CURITIBA,0
137354,11383230000101,AMAZONAS COMERCIO DE ADESIVOS E BRINDES,1502.4,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,4123,BELO HORIZONTE,0
152699,58472229000109,58.472.229 JEFERSON LEON MACHADO DA SILV,1500.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8963,VIAMAO,0
137531,82225947000165,A.  G.  KIENEN & CIA.  LTDA.,1491.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7751,PATO BRANCO,0
128679,75014167000100,NUNESFARMA PRODUTOS FARMACEUTICOS LTDA,1440.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7535,CURITIBA,0
153255,46924137000133,"MM DISTRIBUIDORA, INDUSTRIA E COMÉRCIO L",1436.8,EXTERNAL_NO_LOCAL_FOOTPRINT,02,GO,9227,APARECIDA DE GOIANIA,0
149055,39538437000119,UTILAR COMERCIO DE FERRAGEM LTDA,1436.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8713,ITAQUI,0
152396,29404097000180,OCTO FARMACO LTDA,1422.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6635,LEME,0
141398,00072182000106,ROSSI PRODUTOS HOSPITALARES LTDA.,1407.84,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8599,CAXIAS DO SUL,0
151360,52932346000121,VTR COMERCIAL LTDA,1400.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7541,DOIS VIZINHOS,0
128097,12130958000186,NADJA MARINA PIRES,1399.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,DF,9701,BRASILIA,0
132601,10907550000142,QUERENCIA COMERCIAL E DISTRIBUIDORA LTDA,1380.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8963,VIAMAO,0
128308,23143410000197,DFER DISTRIBUIDORA DE FERRAGENS LTDA,1378.22,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8791,PELOTAS,0
144877,18828722000102,POLISPORT ARTIGOS ESPORTIVOS E CONFECCOE,1377.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8253,PINHALZINHO,0
152329,01634429000101,J.    P.    GOLLEM INDUSTRIA E COMÉRCIO,1372.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
152707,01227689000154,METRICA TECNOLOGIA LTDA,1349.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6979,RIO CLARO,0
152673,37968398000164,LUCAS MORAES LEITE,1269.6,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
127720,05570714000159,KABUM COMÉRCIO ELETRONICO S.A.,1266.36,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6639,LIMEIRA,0
151359,09396523000173,PROMISSE COMERCIO DE MATERIAIS MEDICO HO,1245.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7691,MARINGA,0
152811,26155703000182,COMTELAS SERVICOS E CONSTRUCOES LTDA,1208.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8839,SANTA CRUZ DO SUL,0
146089,42422253000284,EMPRESA DE TECNOLOGIA E INFORMACOES DA P,1200.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RJ,6001,RIO DE JANEIRO,0
127160,00662270000320,"INSTITUTO NACIONAL DE METROLOGIA, QUALID",1171.17,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RJ,5833,DUQUE DE CAXIAS,0
20592,03578349000101,DAL OSTO DEDETIZADORA LTDA,1170.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,2
152875,73193211000161,TELEVIDA CENTRO ESPECIALIZADO DE TELEDI,1165.5,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,7107,SAO PAULO,0
143454,39700820000121,MBEM COMERCIO E DISTRIBUICAO DE MATERIAI,1157.03,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
61561,21932618000160,ALDOMAR RENATO PEDERIVA FILHO LTDA,1143.25,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
128290,21601494000130,PAMPA COMÉRCIO E DISTRIBUIDORA EIRELI,1140.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8963,VIAMAO,0
149615,08658622000113,J.J.VITALLI,1130.91,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8667,FREDERICO WESTPHALEN,0
152312,55695599000117,MAGBA E-COMMERCE LTDA,1127.96,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8047,BLUMENAU,0
140667,18449927000179,ROBERTO DE CONTO  CIA LTDA,1116.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8517,ARATIBA,0
127567,04067663000184,VALDETAR RIBEIRO DE CARVALHO,1112.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8853,SANTO ANGELO,0
154725,18892189000130,TRAJANO NETO E PACIORNIK - ADVOGADOS ASS,1095.98,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7535,CURITIBA,0
140976,05117514000145,INSTALART MATERIAIS ELÉTRICOS LTDA,1061.5,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8647,ESPUMOSO,0
131438,92945153000120,SILVA & SEHN LTDA - EPP,1046.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
154466,52126556000122,WILIAN DOS SANTOS BLANCO,1000.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
144275,41277322000160,DW MATERIAIS ELETRICOS LTDA,995.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8589,CANOAS,0
153203,55818205000170,BF3 TINTAS LTDA,970.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8355,TIJUCAS,0
144212,91421511000132,CGK SISTEMAS DE INFORMACAO LTDA,967.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
139873,18486182000118,NORTE INDUSTRIA GRAFICA LTDA,960.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8047,BLUMENAU,0
153110,01997775000146,LOUSART IND. E COM. DE MATERIAIS PEDAGOG,950.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,0842,CAMPO MAGRO,0
153427,54154953000133,54.154.953 VANESSA SANTOS DO NASCIMENTO,948.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RJ,6001,RIO DE JANEIRO,0
152838,17952607000174,INDUSTRIA DE BOLAS TITA LTDA,934.68,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,5249,SAO JOAO DEL REI,0
143423,38413979000100,OLIVEIRA TELECOM,925.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
128672,73993362000102,BARONESA LTDA,909.07,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
153441,49591832000119,FW SOLUCOES EM TECNOLOGIA LTDA,901.92,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8589,CANOAS,0
22776,89342497000563,NICOLA VEICULOS LTDA,892.59,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
58440,18811871000150,MASTERPLAN SAO BORJA LTDA,841.5,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
128779,88008057000188,FUNDAÇÃO EST. DE PLANEJ. METROPOLITANO E,840.16,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
59450,05121961000178,SILVEIRA & ZIQUINATTI LTDA,832.3,ROOT_WITH_LOCAL_FOOTPRINT,02,RS,8857,SANTO ANTONIO DAS MISSOES,1
140984,13338681000144,COMERCIAL SPONCHIADO LTDA,818.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8667,FREDERICO WESTPHALEN,0
154385,64179473000180,KETLEN CHALMES DE ROSSO,816.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
151221,59215212000139,59.215.212 THAIS VARGAS DA SILVA,810.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
65746,27545675000172,JONES ADAIR WECKER SIEBERT 02358119040,800.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
68569,29696668000105,OFTALMOLOGIA MUNARETO LTDA,787.11,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
145791,31296543000121,IMPERMEABILIZA COMERCIO DE TINTAS LTDA.,767.9,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8683,GRAVATAI,0
142925,39840107000183,MASTERMEDIC DISTRIBUIDORA LTDA,752.8,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8053,BRACO DO NORTE,0
123070,92883834000100,DAER/RS-DEPART. AUTON. ESTR. DE RODAGEM,728.88,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
147733,05135045000197,MASTER RELÓGIOS COMERCIO DE EQUIPAMENTOS,725.76,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8847,SANTA ROSA,0
148545,52735169000193,52.735.169 PAULO RICARDO CRESTANI LOCATE,716.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
148901,39346590000144,KDN COMERCIO ATACADISTA LTDA,705.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7471,CAMBE,0
149262,53893980000165,BORJA PECAS LTDA,703.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
24348,04415928004347,LOJAS BECKER LTDA,699.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,2
149723,23608114000114,SUELEN DAIANE KANIS,691.9,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8357,TIMBO,0
154770,53292332000153,GOVTECH LAB TECNOLOGIA E INOVAÇÃO LTDA,673.2,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8737,MARAU,0
154170,07192243000118,ALCEU ALVES - SOCIEDADE INDIVIDUAL DE AD,659.82,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8577,CAMPO BOM,0
127267,01579286000174,SAFEWEB SEGURANÇA DA INFORMAÇÃO LTDA,655.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
137751,34248356000160,ALEX BELMONTE MOREIRA,649.9,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
152674,38259243000111,NB CONSULTORIA E DISTRIBUIDORA DE PRODUT,607.62,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7535,CURITIBA,0
139956,37272059000149,CARLOS ROBERTO FACIO DAS DORES,590.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
153036,60282790000177,UNIACE SOLUCOES INTEGRADAS LTDA,566.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MA,0921,SAO LUIS,0
153790,08582779000102,CP MAGARINOS MECANICA LTDA,541.24,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8083,CONCORDIA,0
51564,12419021000125,RITA KOCHHANN LEDUR LTDA,525.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
152900,59566602000153,DESBRAVA ASSESSORIA E CONSULTORIA EM LIC,510.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8081,CHAPECO,0
153636,46794528000180,G L DA SILVA FILHO LIMITADA,502.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PE,2499,PALMARES,0
128021,10604267000141,ACONTURS-ASSOC.DOS CONS. EX-CONSELHEROS,500.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8963,VIAMAO,0
152886,61237085000110,RM SUPRIMENTOS ESCOLAR E ESCRITORIO LTDA,489.55,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8599,CAXIAS DO SUL,0
151357,27226575000183,M PANICIO VERTUAN SUPLEMENTOS ALIMENTICI,468.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7691,MARINGA,0
145783,10942831000136,COMERCIAL VANGUARDEIRA EIRELI ME,467.33,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8047,BLUMENAU,0
153820,90519018000197,ORIGINAL GRAFICA EXPRESSA LTDA,462.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
153920,03675338000131,IPCOMM TECNOLOGIA LTDA,459.89,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6619,JUNDIAI,0
147589,30994121000167,TOPMIX UTILIDADES E SERVICOS LTDA,456.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
145035,07628070000138,INDUSTRIA E COMERCIO COLCHOES ORTHOVIDA,438.9,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,4417,CURVELO,0
150107,13779852000170,GRANDIOSA SUPRIMENTOS & TRANSPORTES LTDA,408.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8543,BOA VISTA DO BURICA,0
154064,54040457000159,EMERSON GUERRA MACHADO,400.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
143594,17695813002602,JP SANTA LÚCIA COMÉRCIO DE COMBUSTÍVEIS,400.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,2
154035,24765538000155,VILMAR CASTANHEIRA,393.5,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8637,ERECHIM,0
143728,26950671000107,LICERI COMERCIO DE PRODUTOS EM GERAL LTD,386.7,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,7313,TAQUARUCU DO SUL,0
145321,67729178000572,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA.,359.04,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7667,LONDRINA,0
154024,64919605000163,64.919.605 ELIU FRAGA DE CAMPOS,350.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
148102,34064557000108,MEDMED COMERCIO DE MATERIAIS HOSPITALARE,349.5,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8163,ITAPEMA,0
149086,05332568000123,MUNICIPIO DE PORTO ALEGRE,312.53,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
59818,00394494010441,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLIC,312.36,EXTERNAL_NO_LOCAL_FOOTPRINT,02,DF,9701,BRASILIA,0
153190,53665245000102,53.665.245 CARINA MACHADO ALMASAN,312.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,7099,SAO JOSE DOS CAMPOS,0
150159,31722206000159,IVANETE APARECIDA MIRANDA,290.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,6967,RIBEIRAO PIRES,0
154564,51222177000173,PAMELA RIGHI PELIZZARO,280.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
116463,74704636000150,DEFENSORIA PUBLICA DO ESTADO DO RS,272.2,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
66589,28426904000100,ROGÉRIO SANTANA 00643893083,239.0,EXTERNAL_NO_LOCAL_FOOTPRINT,04,RS,8863,SAO BORJA,0
23102,04963776000168,INFORS SERVIÇOS DIGITAIS LTDA,230.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
151896,60614430000125,LENISE GOULART MORGENTAL LTDA,229.25,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
153029,52815475000130,RGK PRODUTOS E SERVICOS LTDA,222.75,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8649,ESTANCIA VELHA,0
58191,18541026000102,VW EDIFICACOES E COMERCIO DE MATERIAIS D,219.4,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
65068,26003402000133,LAURA ANKLAM DE LIMA - ME,203.5,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
148681,52966856000110,FABRICIO GABRIEL DA SILVA BUENO,195.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
139836,19316524000114,DELTA SHOP - DISTRIBUIDORA DE PRODUTOS H,194.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8533,BARAO DE COTEGIPE,0
3595,89510838000139,CASA HOFF FERRAGENS LTDA,182.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
153131,13852321000166,13.852.321 AMAURI DE MENEZES,180.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
17399,93254555000140,REFRIGERACAO BUTUI LTDA,180.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
153515,36473417000119,MATEUS ARAUJO CAPUTO 05936424146,179.76,EXTERNAL_NO_LOCAL_FOOTPRINT,02,DF,9701,BRASILIA,0
123204,93009116000172,CONSELHO REGIONAL DE MEDICINA VETERINARI,170.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
149834,55498031000106,F. ZHU,150.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
55513,16418251000120,LUIZ ROBERTO DELLAGLIO,150.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
141947,32379470000102,JOCASTA COSTA CHAMORRA JORNADA,130.0,EXTERNAL_NO_LOCAL_FOOTPRINT,08,RS,8863,SAO BORJA,0
143018,43644303000150,VIDRAÇARIA MUNHOZ LTDA,120.0,EXTERNAL_NO_LOCAL_FOOTPRINT,08,RS,8863,SAO BORJA,0
55126,11538917000160,ROGERIO RAMOS MAURER 44629206000,110.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
62480,22653587000170,MINIMERCADO SUPERUM LTDA - ME,109.4,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
145794,41278073000127,MP COMERCIO DE TELAS E FERRAGENS LTDA,101.89,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8637,ERECHIM,0
22450,01968617000168,MARTA D. SCHUQUEL & CIA. LTDA,98.4,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
150217,52229661000197,VIDRACARIA ALEMCASTRO LTDA,80.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
137865,89225544000246,DISTRIBUIDORA DE PRODUT. ALIMENT. LAMANA,75.51,LOCAL_EXACT,02,RS,8863,SAO BORJA,2
154239,43678415000121,SUELEN BETTIM GONCALVES,65.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
138109,35669865000120,OLIVA CAFE LTDA,48.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,3
43814,07851418000151,LEOMAR D.SCHUQUEL & CIA LTDA,40.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8713,ITAQUI,0
149075,13460002000105,MORK TELECOM PRODUTOS E SERVIÇOS PARA TE,14.25,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7513,COLOMBO,0
127117,00378257000181,FUNDO NACIONAL DE DESENVOLVIMENTO DE EDU,0.01,EXTERNAL_NO_LOCAL_FOOTPRINT,02,DF,9701,BRASILIA,0
152903,60699174000116,60.699.174 ALANA GABRIELLI SANTOS ARAUJO,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8799,PORTAO,0
153779,63999188000143,63.999.188 GILSON ROGERIO NUNES,0.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
146019,07216696000137,ADRIANA RODRIGUES ARAUJO MACHADO,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
66648,26780653000124,ALESSANDRA MARQUES STEIN 99647958072,0.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
145920,14810579000162,ALTO URUGUAI EVENTOS E TRANSPORTES LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8637,ERECHIM,0
146747,04800438000105,ALVES INDUSTRIA E COMERCIO DE ARTEFATOS,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8683,GRAVATAI,0
142545,42995711000193,ANA RITA ALMEIDA DOS SANTOS,0.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
153972,59992148000100,ARCHIDONA DISTRIBUIDORA LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8511,ALVORADA,0
18792,92962869000135,ASSOCIAÇÃO DE LITERATURA E BENEFICÊNCIA,0.0,ROOT_WITH_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,2
140966,32109914000181,BD INFORMÁTICA LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8157,ITA,0
155120,57874357000116,BIOMA AGRIMENSURA E ARQUITETURA LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8851,SANTIAGO,0
144252,22210596000197,C E D DE SOUZA ME,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8771,NOVO HAMBURGO,0
57429,95818399000129,CARPENEDO & CIA LTDA,0.0,ROOT_WITH_LOCAL_FOOTPRINT,02,RS,8847,SANTA ROSA,1
155375,47812320000100,CBX COMERCIAL IMPORTADORA LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,7107,SAO PAULO,0
141221,15038394000144,CLAUDIA CRISTIANI OLIVEIRA FERREIRA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
145421,93437770001744,COMERCIAL INCERTI LTDA,0.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
144122,29322621000173,COMERCIO ATACADISTA ILHA BELA DISTRIBUID,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8233,PALHOCA,0
56229,16930126000103,COMERCIO DE CHOCOLATES BORTOLANZA LTDA -,0.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
150208,53089257000128,D S A CHAVES LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,7535,CURITIBA,0
155376,50246619000159,D33D COMERCIO LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RJ,5867,NOVA FRIBURGO,0
146599,44346117000105,DA FRONTEIRA COMERCIO E REPRESENTACÕES L,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,08,RS,8713,ITAQUI,0
141095,26395502000152,DENTAL UNIVERSO LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,MG,4123,BELO HORIZONTE,0
127281,01735549000197,DENTARIA E CIRURGICA MERCOSUL LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8801,PORTO ALEGRE,0
140717,05215636000174,DILOMAR MARTINS FREITAS-ME,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8777,PALMEIRA DAS MISSOES,0
127395,02648737000140,DISPLAY PAINEIS ELETRONICOS LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,GO,9373,GOIANIA,0
146395,25279552000101,DISTRIBUIDORA DE MEDICAMENTOS BACKES LTD,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,PR,9965,OURO VERDE DO OESTE,0
153022,60363177000184,DTRM COMERCIO E REPRESENTACAO LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RJ,5807,BARRA MANSA,0
127072,00028986006904,ELEVADORES ATLAS SCHINDLER LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8841,SANTA MARIA,0
6157,91815043000180,EMIRAM PEREIRA DA CUNHA,0.0,LOCAL_EXACT,02,RS,8863,SAO BORJA,1
147089,47563110000125,EPM CONSTRUTORA LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,0994,MACAMBARA,0
153867,05323630000110,ESTUDIO SARASA CONSERVACAO E RESTAURACAO,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SP,7107,SAO PAULO,0
152834,25013682000106,GAIDZINSKI TELHAS LTDA,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,SC,8053,BRACO DO NORTE,0
145324,42092374000124,GALLI E LIOTTO COMERCIO DE PRODUTOS HOSP,0.0,EXTERNAL_NO_LOCAL_FOOTPRINT,02,RS,8637,ERECHIM,0
