period,emit_setor,int_rs,ouf,ext,demanda_rs,n_ncm,part_rs,dependencia_nt,taxonomy_snapshot,additivity_rule,natureza
2025-07,CURTIMENTO DE COURO,119672241.0,45135597.0,4932368.0,169740206.0,15,0.7050317884025662,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,DEFENSIVOS AGRÍCOLAS,61512449.0,654357161.0,31789793.0,747659403.0,7,0.08227335703019306,ALTA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,DESTILADOS,268217737.0,77866048.0,23959345.0,370043130.0,8,0.7248283112295586,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,ELETROELETRÔNICO,983829971.0,1676547597.0,294520017.0,2954897585.0,135,0.33294892384569735,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,EMBALAGENS,519936133.0,497919381.0,17548629.0,1035404143.0,23,0.5021576710071171,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,FERTILIZANTES,1200202205.0,108425769.0,1542907323.0,2851535297.0,9,0.4208968432769149,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,LEITE,453729421.0,247291251.0,2979857.0,704000529.0,14,0.6445015341742734,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,MADEIRAS,414439881.0,291901468.0,4621942.0,710963291.0,35,0.5829272569292189,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,MEDICAMENTOS,33927070.0,821129184.0,295338.0,855351592.0,19,0.03966447285223501,CRITICA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,METALURGIA,2106810482.0,2169750782.0,321466788.0,4598028052.0,130,0.4581987013070968,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,MÁQUINAS E EQUIPAMENTOS,1950881340.0,2202074806.0,475459089.0,4628415235.0,209,0.4215009330294022,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,MÓVEIS,467350911.0,320029281.0,9610772.0,796990964.0,20,0.5863942404747264,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,OUTRAS BEBIDAS,228954625.0,23588644.0,0.0,252543269.0,2,0.9065956337169295,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,OUTRAS INDÚSTRIAS,1045475137.0,961257721.0,76686611.0,2083419469.0,80,0.5018073184762007,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,OUTROS AGRO,623450114.0,70180107.0,9894315.0,703524536.0,14,0.8861810528240056,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,OUTROS METAL MECÂN.,2520418304.0,2476164599.0,437357821.0,5433940724.0,184,0.4638288181665487,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,OUTROS PRODUTOS DE PAPEL,440185886.0,691349756.0,2726723.0,1134262365.0,30,0.3880811879004731,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,OUTROS QUÍMICOS,727093748.0,1440411524.0,291811007.0,2459316279.0,137,0.2956487354670985,MEDIA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,PEÇAS E ACESSÓRIOS PARA VEÍCULOS,940877768.0,1022210376.0,289962310.0,2253050454.0,47,0.41760173028064823,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,PLÁSTICOS,1792622742.0,1782567799.0,317883874.0,3893074415.0,115,0.4604645457310119,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,PNEUMÁTICOS E BORRACHA,335186733.0,503357729.0,84906161.0,923450623.0,23,0.36297201458490974,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,PRODUTOS DE LIMPEZA,130190676.0,265452174.0,9337284.0,404980134.0,19,0.32147422816547344,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,RAÇÃO ANIMAL,672011322.0,491752601.0,28237762.0,1192001685.0,8,0.5637670906480304,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,REFRIGERANTE,309077770.0,83865154.0,267719.0,393210643.0,2,0.7860361246630855,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,SUCOS E REFRESCOS,260481720.0,90933932.0,4541187.0,355956839.0,13,0.7317789446939099,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,SUINOS,273761701.0,170838083.0,0.0,444599784.0,10,0.6157486144887556,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,TABACOS,268525568.0,122615414.0,22244263.0,413385245.0,4,0.6495770500952447,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,TINTAS E SOLVENTES,248470011.0,339318796.0,29953591.0,617742398.0,41,0.4022226931556671,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,TRATORES,218373223.0,238045635.0,128300657.0,584719515.0,7,0.3734666235656595,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,TRIGO,249464640.0,135228177.0,11462182.0,396154999.0,7,0.6297147344592766,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,TÊXTIL,867990657.0,1074590854.0,72765477.0,2015346988.0,138,0.4306904280842382,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,VESTUÁRIO,386482095.0,789905542.0,16085989.0,1192473626.0,120,0.3241011680035261,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,VEÍCULOS,308674854.0,688504906.0,46557710.0,1043737470.0,9,0.29573993736183485,MEDIA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,VIDRO,95065160.0,103781088.0,8847121.0,207693369.0,12,0.45771880179766355,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,VINHO,143878307.0,41005251.0,26358968.0,211242526.0,6,0.6811048406039227,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-07,ÓLEOS VEGETAIS,738651240.0,14972891.0,0.0,753624131.0,3,0.9801321502535593,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,ALIMENTOS,1724591607.0,1367138692.0,34456846.0,3126187145.0,81,0.5516597462049893,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,ARROZ,183491080.0,14864404.0,30422773.0,228778257.0,4,0.8020477225683208,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,ARTEFATOS DOMÉSTICOS E FERRAMENTAS,492081711.0,693843544.0,97903856.0,1283829111.0,74,0.38329222073544333,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,AVES,372115788.0,216494697.0,0.0,588610485.0,17,0.632193611026144,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,BIODIESEL,657572975.0,15493151.0,0.0,673066126.0,2,0.9769812349760119,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,BOVINOS,705021949.0,342167918.0,0.0,1047189867.0,6,0.6732513092585148,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,CALÇADOS E ARTEFATOS,468429452.0,268799497.0,7912471.0,745141420.0,14,0.6286450322409939,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,CERVEJA E CHOPP,133940308.0,128187183.0,3218739.0,265346230.0,2,0.504775620893502,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,CHÁ E MATE,37147091.0,39743026.0,0.0,76890117.0,3,0.4831191894271666,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,CIMENTO,260081541.0,135971913.0,0.0,396053454.0,8,0.6566829259365581,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,COMBUSTÍVEIS E DERIVADOS,155537471.0,25469853.0,0.0,181007324.0,4,0.8592882738822215,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,COSMÉTICOS,95751059.0,803540535.0,4784475.0,904076069.0,17,0.10591040099746298,ALTA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,CURTIMENTO DE COURO,106121737.0,48189141.0,7950223.0,162261101.0,15,0.6540183466399627,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,DEFENSIVOS AGRÍCOLAS,40290301.0,692189901.0,28506564.0,760986766.0,6,0.052944811657867914,ALTA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,DESTILADOS,271970442.0,67759889.0,18508045.0,358238376.0,8,0.7591884628239829,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,ELETROELETRÔNICO,948387641.0,1689803003.0,282801263.0,2920991907.0,135,0.32467999610928056,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,EMBALAGENS,512789941.0,521241583.0,19586453.0,1053617977.0,23,0.4866943732870648,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,FERTILIZANTES,1556966231.0,91026938.0,1686986107.0,3334979276.0,9,0.46685934218680886,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,LEITE,460902178.0,282970922.0,3161817.0,747034917.0,14,0.6169754150862536,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,MADEIRAS,432196956.0,297643981.0,5617365.0,735458302.0,35,0.5876566418853206,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,MEDICAMENTOS,34597027.0,890878230.0,577652.0,926052909.0,19,0.0373596655912022,CRITICA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,METALURGIA,2075322694.0,2024877908.0,269027743.0,4369228345.0,130,0.4749860913941315,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,MÁQUINAS E EQUIPAMENTOS,1987469621.0,2243760033.0,415788047.0,4647017701.0,209,0.4276871208328543,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,MÓVEIS,443097704.0,313149746.0,6870852.0,763118302.0,20,0.5806409082821342,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,OUTRAS BEBIDAS,261647531.0,27270668.0,0.0,288918199.0,2,0.9056111103613795,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,OUTRAS INDÚSTRIAS,1273759093.0,1076738023.0,90489470.0,2440986586.0,80,0.5218214226597966,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,OUTROS AGRO,583660628.0,71898670.0,8830147.0,664389445.0,14,0.8784917225769594,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,OUTROS METAL MECÂN.,2447813391.0,2335285733.0,380125111.0,5163224235.0,185,0.47408620652323846,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,OUTROS PRODUTOS DE PAPEL,426268546.0,688893799.0,2140437.0,1117302782.0,30,0.38151569374683614,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,OUTROS QUÍMICOS,683876614.0,1529606184.0,196258062.0,2409740860.0,137,0.28379674567994834,MEDIA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,PEÇAS E ACESSÓRIOS PARA VEÍCULOS,918806295.0,986233478.0,281125797.0,2186165570.0,47,0.4202821175159208,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,PLÁSTICOS,1742943872.0,1763840589.0,334386993.0,3841171454.0,115,0.453753208590829,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,PNEUMÁTICOS E BORRACHA,306178144.0,505689360.0,78168867.0,890036371.0,23,0.3440063282537473,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,PRODUTOS DE LIMPEZA,144374708.0,289332989.0,4925712.0,438633409.0,19,0.3291466291387759,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,RAÇÃO ANIMAL,598783416.0,469614757.0,0.0,1068398173.0,8,0.5604496817124377,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,REFRIGERANTE,356118196.0,137189795.0,409021.0,493717012.0,2,0.7213002334219749,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,SUCOS E REFRESCOS,280605552.0,121653240.0,4361300.0,406620092.0,13,0.690092687303804,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,SUINOS,249457299.0,168727682.0,0.0,418184981.0,10,0.5965238120304469,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,TABACOS,111884932.0,19838506.0,2634382.0,134357820.0,4,0.8327385186809372,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,TINTAS E SOLVENTES,228036652.0,356674292.0,26445993.0,611156937.0,41,0.3731229054183181,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,TRATORES,224769888.0,253627976.0,110082215.0,588480079.0,7,0.38194986715939455,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,TRIGO,237896399.0,146465940.0,10596765.0,394959104.0,7,0.6023317264766734,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,TÊXTIL,828561751.0,1108093016.0,83571958.0,2020226725.0,138,0.41013305127918254,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,VESTUÁRIO,341125280.0,828912729.0,11269491.0,1181307500.0,120,0.28876924932754594,MEDIA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,VEÍCULOS,321717789.0,673788220.0,45627694.0,1041133703.0,9,0.30900717945541334,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,VIDRO,92761925.0,104255043.0,6346072.0,203363040.0,12,0.4561395472845016,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,VINHO,109917138.0,36355678.0,17723486.0,163996302.0,6,0.6702415643494205,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-08,ÓLEOS VEGETAIS,795572561.0,21534973.0,0.0,817107534.0,3,0.9736448727934505,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,ALIMENTOS,1799009024.0,1410476820.0,49462435.0,3258948279.0,81,0.5520213486026914,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,ARROZ,159957831.0,13017420.0,28807641.0,201782892.0,4,0.7927224623185597,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,ARTEFATOS DOMÉSTICOS E FERRAMENTAS,498349663.0,693905097.0,89783264.0,1282038024.0,74,0.3887167569688245,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,AVES,381283316.0,220983853.0,0.0,602267169.0,17,0.6330800276446747,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,BIODIESEL,655318906.0,15207862.0,0.0,670526768.0,2,0.9773195303666087,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,BOVINOS,736276844.0,343757882.0,0.0,1080034726.0,6,0.6817158988274975,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,CALÇADOS E ARTEFATOS,500457783.0,271211076.0,11969883.0,783638742.0,14,0.638633283651512,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,CERVEJA E CHOPP,206636115.0,152693680.0,2039190.0,361368985.0,2,0.5718147477432243,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,CHÁ E MATE,36703751.0,41161034.0,0.0,77864785.0,3,0.4713780562034558,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,CIMENTO,263510249.0,130841564.0,272735.0,394624548.0,8,0.6677492577071004,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,COMBUSTÍVEIS E DERIVADOS,169766696.0,9788850.0,16041734.0,195597280.0,4,0.867939963173312,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,COSMÉTICOS,95018573.0,846872435.0,4154459.0,946045467.0,17,0.10043763890261312,ALTA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,CURTIMENTO DE COURO,106116317.0,47317222.0,9374228.0,162807767.0,15,0.65178903289055,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,DEFENSIVOS AGRÍCOLAS,48537227.0,826016513.0,51139201.0,925692941.0,6,0.05243339864681976,ALTA,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,DESTILADOS,289755537.0,74873133.0,17318754.0,381947424.0,8,0.7586267606297562,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,ELETROELETRÔNICO,947245381.0,1690682999.0,265262952.0,2903191332.0,135,0.3262772834015888,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,EMBALAGENS,541856788.0,509714704.0,23157303.0,1074728795.0,23,0.5041800224585962,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,FERTILIZANTES,1679963899.0,97539300.0,1329769114.0,3107272313.0,9,0.5406555106134336,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
2025-09,LEITE,466054331.0,311488129.0,2885762.0,780428222.0,14,0.5971777004753167,FORA_DAS_FAIXAS_NT,2026-08,NAO_ADITIVO_ENTRE_SETORES_PORTFOLIO,DADO_CALCULADO_SOBRE_DADOS_OFICIAIS
