_annex_requested,_exercise,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,rotulo
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.1.2.2.01.0.0,4318002,Outras Deduções da Receita,1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços em Geral,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.1.2.2.53.0.0,4318002,Outras Deduções da Receita,1.1.2.2.53.0.0 - Taxa pela Prestação de Serviços de Limpeza Pública e Manejo de Resíduos Sólidos,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.2.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.2.0.0.00.0.0 - Contribuições,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.2.1.0.00.0.0,4318002,Receitas Brutas Realizadas,1.2.1.0.00.0.0 - Contribuições Sociais,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.2.1.5.00.0.0,4318002,Receitas Brutas Realizadas,1.2.1.5.00.0.0 - Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.2.1.5.01.0.0,4318002,Receitas Brutas Realizadas,1.2.1.5.01.0.0 - Contribuição do Servidor Civil,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.2.1.5.01.1.0,4318002,Receitas Brutas Realizadas,1.2.1.5.01.1.0 - Contribuição do Servidor Civil Ativo,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.2.1.5.01.2.0,4318002,Receitas Brutas Realizadas,1.2.1.5.01.2.0 - Contribuição do Servidor Civil Inativo,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.2.1.5.01.3.0,4318002,Receitas Brutas Realizadas,1.2.1.5.01.3.0 -Contribuição do Servidor Civil - Pensionistas,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.2.1.5.03.0.0,4318002,Receitas Brutas Realizadas,1.2.1.5.03.0.0 - Contribuição do Servidor Civil - Parcelamentos,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.2.4.0.00.0.0,4318002,Receitas Brutas Realizadas,1.2.4.0.00.0.0 - Contribuição para o Custeio do Serviço de Iluminação Pública,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.3.0.0.00.0.0 - Receita Patrimonial,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.0.0.00.0.0,4318002,Outras Deduções da Receita,1.3.0.0.00.0.0 - Receita Patrimonial,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.1.0.00.0.0,4318002,Receitas Brutas Realizadas,1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.1.0.00.0.0,4318002,Outras Deduções da Receita,1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.1.1.00.0.0,4318002,Receitas Brutas Realizadas,1.3.1.1.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.1.1.00.0.0,4318002,Outras Deduções da Receita,1.3.1.1.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.1.1.01.0.0,4318002,Receitas Brutas Realizadas,"1.3.1.1.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.1.1.01.0.0,4318002,Outras Deduções da Receita,"1.3.1.1.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.1.1.01.1.0,4318002,Receitas Brutas Realizadas,1.3.1.1.01.1.0 - Aluguéis e Arrendamentos,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.1.1.01.2.0,4318002,Receitas Brutas Realizadas,"1.3.1.1.01.2.0 - Foros, Laudêmios e Tarifas de Ocupação",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.1.1.01.2.0,4318002,Outras Deduções da Receita,"1.3.1.1.01.2.0 - Foros, Laudêmios e Tarifas de Ocupação",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.1.1.02.0.0,4318002,Receitas Brutas Realizadas,"1.3.1.1.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.1.1.02.0.0,4318002,Outras Deduções da Receita,"1.3.1.1.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.2.0.00.0.0,4318002,Receitas Brutas Realizadas,1.3.2.0.00.0.0 - Valores Mobiliários,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.2.1.00.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.00.0.0 - Juros e Correções Monetárias,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.2.1.01.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.01.0.0 - Remuneração de Depósitos Bancários,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.2.1.04.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.04.0.0 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.3.2.1.05.0.0,4318002,Receitas Brutas Realizadas,1.3.2.1.05.0.0 - Juros de Títulos de Renda,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.6.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.6.0.0.00.0.0 - Receita de Serviços,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.6.9.0.00.0.0,4318002,Receitas Brutas Realizadas,1.6.9.0.00.0.0 - Outros Serviços,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.0.0.00.0.0 - Transferências Correntes,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.0.0.00.0.0,4318002,Deduções - FUNDEB,1.7.0.0.00.0.0 - Transferências Correntes,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.0.00.0.0 - Transferências da União e de suas Entidades,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.0.00.0.0,4318002,Deduções - FUNDEB,1.7.1.0.00.0.0 - Transferências da União e de suas Entidades,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.1.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.1.00.0.0,4318002,Deduções - FUNDEB,1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.1.51.0.0,4318002,Receitas Brutas Realizadas,1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.1.51.0.0,4318002,Deduções - FUNDEB,1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.1.51.1.0,4318002,Receitas Brutas Realizadas,1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.1.51.1.0,4318002,Deduções - FUNDEB,1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.1.51.2.0,4318002,Receitas Brutas Realizadas,1.7.1.1.51.2.0 - Cota-Parte do Fundo de Participação dos Municípios - Cotas Extraordinárias,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.1.52.0.0,4318002,Receitas Brutas Realizadas,1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.1.52.0.0,4318002,Deduções - FUNDEB,1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.2.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.2.00.0.0 -Transferências das Compensações Financeiras pela Exploração de Recursos Naturais,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.2.51.0.0,4318002,Receitas Brutas Realizadas,1.7.1.2.51.0.0 -Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.2.52.0.0,4318002,Receitas Brutas Realizadas,1.7.1.2.52.0.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.2.52.4.0,4318002,Receitas Brutas Realizadas,1.7.1.2.52.4.0 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.3.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.3.00.0.0 -Transferências de Recursos do Sistema Único de Saúde ¿ SUS ,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.3.50.0.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.3.50.1.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.1.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Primária,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.3.50.2.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.2.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Especializada,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.3.50.3.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.3.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Vigilância em Saúde,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.3.50.4.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.4.0 -Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Assistência Farmacêutica,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.3.50.5.0,4318002,Receitas Brutas Realizadas,1.7.1.3.50.5.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Gestão do SUS,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.4.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.00.0.0 -Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE¿ ,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.4.50.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.50.0.0 - Transferências do Salário-Educação,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.4.51.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.51.0.0 - Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola ¿ PDDE,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.4.52.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.52.0.0 - Transferências referentes ao Programa Nacional de Alimentação Escolar ¿ PNAE,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.4.53.0.0,4318002,Receitas Brutas Realizadas,1.7.1.4.53.0.0 - Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar ¿ PNATE,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.5.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.5.00.0.0 - Transferências de Recursos de Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB ,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.6.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.6.00.0.0 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.9.00.0.0,4318002,Receitas Brutas Realizadas,1.7.1.9.00.0.0 - Outras Transferências de Recursos da União e de suas Entidades,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.9.57.0.0,4318002,Receitas Brutas Realizadas,1.7.1.9.57.0.0 - Transferência Especial da União,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.9.58.0.0,4318002,Receitas Brutas Realizadas,1.7.1.9.58.0.0 - Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.1.9.99.0.0,4318002,Receitas Brutas Realizadas,1.7.1.9.99.0.0 - Outras Transferências de Recursos da União e de suas Entidades,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.0.00.0.0,4318002,Deduções - FUNDEB,1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.1.00.0.0,4318002,Receitas Brutas Realizadas,1.7.2.1.00.0.0 - Participação na Receita dos Estados e Distrito Federal,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.1.00.0.0,4318002,Deduções - FUNDEB,1.7.2.1.00.0.0 - Participação na Receita dos Estados e Distrito Federal,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.1.50.0.0,4318002,Receitas Brutas Realizadas,1.7.2.1.50.0.0 - Cota-Parte do ICMS,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.1.50.0.0,4318002,Deduções - FUNDEB,1.7.2.1.50.0.0 - Cota-Parte do ICMS,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.1.51.0.0,4318002,Receitas Brutas Realizadas,1.7.2.1.51.0.0 - Cota-Parte do IPVA,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.1.51.0.0,4318002,Deduções - FUNDEB,1.7.2.1.51.0.0 - Cota-Parte do IPVA,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.1.52.0.0,4318002,Receitas Brutas Realizadas,1.7.2.1.52.0.0 - Cota-Parte do IPI - Municípios,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.1.52.0.0,4318002,Deduções - FUNDEB,1.7.2.1.52.0.0 - Cota-Parte do IPI - Municípios,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.1.53.0.0,4318002,Receitas Brutas Realizadas,1.7.2.1.53.0.0 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.3.00.0.0,4318002,Receitas Brutas Realizadas,1.7.2.3.00.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.4.00.0.0,4318002,Receitas Brutas Realizadas,1.7.2.4.00.0.0 - Transferências de Convênios dos Estados e DF e de Suas Entidades,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.4.51.0.0,4318002,Receitas Brutas Realizadas,1.7.2.4.51.0.0 -Transferências de Convênios dos Estados Destinadas a Programas de Educação,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.4.99.0.0,4318002,Receitas Brutas Realizadas,1.7.2.4.99.0.0 - Outras Transferências de Convênios dos Estados e DF e de Suas Entidades,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.9.00.0.0,4318002,Receitas Brutas Realizadas,1.7.2.9.00.0.0 - Outras Transferências dos Estados e Distrito Federal,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.9.51.0.0,4318002,Receitas Brutas Realizadas,1.7.2.9.51.0.0 - Transferências de Estados destinadas à Assistência Social,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.2.9.99.0.0,4318002,Receitas Brutas Realizadas,1.7.2.9.99.0.0 - Outras Transferências dos Estados e DF,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.4.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.4.0.00.0.0 - Transferências de Instituições Privadas,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.4.1.00.0.0,4318002,Receitas Brutas Realizadas,1.7.4.1.00.0.0 - Transferências de Instituições Privadas,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.4.1.99.0.0,4318002,Receitas Brutas Realizadas,1.7.4.1.99.0.0 - Outras Transferências de Instituições Privadas,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.5.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.5.1.00.0.0,4318002,Receitas Brutas Realizadas,1.7.5.1.00.0.0 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.9.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.9.0.00.0.0 - Demais Transferências Correntes,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.9.1.00.0.0,4318002,Receitas Brutas Realizadas,1.7.9.1.00.0.0 - Transferências de Pessoas Físicas,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.7.9.1.99.0.0,4318002,Receitas Brutas Realizadas,1.7.9.1.99.0.0 - Outras Transferências de Pessoas Físicas,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.9.0.0.00.0.0 - Outras Receitas Correntes,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.0.0.00.0.0,4318002,Outras Deduções da Receita,1.9.0.0.00.0.0 - Outras Receitas Correntes,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.1.0.00.0.0,4318002,Receitas Brutas Realizadas,"1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.1.0.00.0.0,4318002,Outras Deduções da Receita,"1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.1.1.00.0.0,4318002,Receitas Brutas Realizadas,"1.9.1.1.00.0.0 - Multas Administrativas, Contratuais e Judiciais",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.1.1.00.0.0,4318002,Outras Deduções da Receita,"1.9.1.1.00.0.0 - Multas Administrativas, Contratuais e Judiciais",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.1.1.01.0.0,4318002,Receitas Brutas Realizadas,1.9.1.1.01.0.0 - Multas Previstas em Legislação Específica,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.1.1.01.0.0,4318002,Outras Deduções da Receita,1.9.1.1.01.0.0 - Multas Previstas em Legislação Específica,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.1.1.06.0.0,4318002,Receitas Brutas Realizadas,1.9.1.1.06.0.0 - Multas por Danos Ambientais,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.1.1.06.2.0,4318002,Receitas Brutas Realizadas,1.9.1.1.06.2.0 - Multas Judiciais por Danos Ambientais,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.2.0.00.0.0,4318002,Receitas Brutas Realizadas,"1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.2.0.00.0.0,4318002,Outras Deduções da Receita,"1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos",2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.2.2.00.0.0,4318002,Receitas Brutas Realizadas,1.9.2.2.00.0.0 - Restituições,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.2.2.00.0.0,4318002,Outras Deduções da Receita,1.9.2.2.00.0.0 - Restituições,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.2.2.50.0.0,4318002,Receitas Brutas Realizadas,1.9.2.2.50.0.0 - Restituição de Recursos Recebidos do SUS,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.2.2.99.0.0,4318002,Receitas Brutas Realizadas,1.9.2.2.99.0.0 - Outras Restituições,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.2.2.99.0.0,4318002,Outras Deduções da Receita,1.9.2.2.99.0.0 - Outras Restituições,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.2.3.00.0.0,4318002,Receitas Brutas Realizadas,1.9.2.3.00.0.0 - Ressarcimentos,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.2.3.02.0.0,4318002,Receitas Brutas Realizadas,1.9.2.3.02.0.0 - Ressarcimento de Custos,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.2.3.99.0.0,4318002,Receitas Brutas Realizadas,1.9.2.3.99.0.0 - Outros Ressarcimentos,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.9.0.00.0.0,4318002,Receitas Brutas Realizadas,1.9.9.0.00.0.0 - Demais Receitas Correntes,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.9.9.00.0.0,4318002,Receitas Brutas Realizadas,1.9.9.9.00.0.0 - Outras Receitas Correntes,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.9.9.03.0.0,4318002,Receitas Brutas Realizadas,1.9.9.9.03.0.0 - Compensações Financeiras entre os Regimes de Previdência,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.9.9.12.0.0,4318002,Receitas Brutas Realizadas,1.9.9.9.12.0.0 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.9.9.12.2.0,4318002,Receitas Brutas Realizadas,1.9.9.9.12.2.0 - Ônus de Sucumbência,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.9.9.99.0.0,4318002,Receitas Brutas Realizadas,1.9.9.9.99.0.0 - Outras Receitas,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.9.9.99.2.0,4318002,Receitas Brutas Realizadas,1.9.9.9.99.2.0 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO1.9.9.9.99.3.0,4318002,Receitas Brutas Realizadas,1.9.9.9.99.3.0 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Financeiras,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO2.0.0.0.00.0.0,4318002,Receitas Brutas Realizadas,2.0.0.0.00.0.0 - Receitas de Capital,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO2.1.0.0.00.0.0,4318002,Receitas Brutas Realizadas,2.1.0.0.00.0.0 - Operações de Crédito,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO2.1.1.0.00.0.0,4318002,Receitas Brutas Realizadas,2.1.1.0.00.0.0 - Operações de Crédito - Mercado Interno,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO2.1.1.2.00.0.0,4318002,Receitas Brutas Realizadas,2.1.1.2.00.0.0 - Operações de Crédito Contratuais - Mercado Interno,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO2.1.1.2.52.0.0,4318002,Receitas Brutas Realizadas,2.1.1.2.52.0.0 - Operações de Crédito Internas para Programas de Saneamento,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO2.4.0.0.00.0.0,4318002,Receitas Brutas Realizadas,2.4.0.0.00.0.0 - Transferências de Capital,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO2.4.1.0.00.0.0,4318002,Receitas Brutas Realizadas,2.4.1.0.00.0.0 - Transferências da União e de suas Entidades,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO2.4.1.1.00.0.0,4318002,Receitas Brutas Realizadas,2.4.1.1.00.0.0 - Transferências de Recursos do Sistema Único de Saúde - SUS,2025,Padrão
DCA-Anexo I-C,2025,DCA-Anexo I-C,RO2.4.1.1.51.0.0,4318002,Receitas Brutas Realizadas,2.4.1.1.51.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS - Fundo a Fundo - Bloco de Estruturação da Rede de Serviços Públicos de Saúde,2025,Padrão
