_annex_requested,_exercise,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,instituicao,populacao,rotulo,uf,valor
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.1.8.99.0.0,4318002,Receitas Brutas Realizadas,1.7.1.8.99.0.0 Outras Transferências da União,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1681003.33
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,60367086.19
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.0.00.0.0,4318002,Deduções - FUNDEB,1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,10590020.12
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.0.00.0.0,4318002,Outras Deduções da Receita,1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,155.69
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.00.0.0,4318002,Receitas Brutas Realizadas,"1.7.2.8.00.0.0 Transferências dos Estados - Específicas de Estados, DF e Municípios",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,60367086.19
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.00.0.0,4318002,Deduções - FUNDEB,"1.7.2.8.00.0.0 Transferências dos Estados - Específicas de Estados, DF e Municípios",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,10590020.12
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.00.0.0,4318002,Outras Deduções da Receita,"1.7.2.8.00.0.0 Transferências dos Estados - Específicas de Estados, DF e Municípios",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,155.69
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.01.0.0,4318002,Receitas Brutas Realizadas,1.7.2.8.01.0.0 Participação na Receita dos Estados,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,53080973.56
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.01.0.0,4318002,Deduções - FUNDEB,1.7.2.8.01.0.0 Participação na Receita dos Estados,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,10590020.12
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.01.0.0,4318002,Outras Deduções da Receita,1.7.2.8.01.0.0 Participação na Receita dos Estados,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,155.69
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.01.1.0,4318002,Receitas Brutas Realizadas,1.7.2.8.01.1.0 Cota-Parte do ICMS,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,45216301.6
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.01.1.0,4318002,Deduções - FUNDEB,1.7.2.8.01.1.0 Cota-Parte do ICMS,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,9043260.16
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.01.2.0,4318002,Receitas Brutas Realizadas,1.7.2.8.01.2.0 Cota-Parte do IPVA,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,7139587.64
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.01.2.0,4318002,Deduções - FUNDEB,1.7.2.8.01.2.0 Cota-Parte do IPVA,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1412774.39
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.01.3.0,4318002,Receitas Brutas Realizadas,1.7.2.8.01.3.0 Cota-Parte do IPI - Municípios,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,669928.36
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.01.3.0,4318002,Deduções - FUNDEB,1.7.2.8.01.3.0 Cota-Parte do IPI - Municípios,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,133985.57
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.01.3.0,4318002,Outras Deduções da Receita,1.7.2.8.01.3.0 Cota-Parte do IPI - Municípios,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,155.69
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.01.4.0,4318002,Receitas Brutas Realizadas,1.7.2.8.01.4.0 Cota-Parte da Contribuição de Intervenção no Domínio Econômico,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,55155.96
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.03.0.0,4318002,Receitas Brutas Realizadas,1.7.2.8.03.0.0 Transferência de Recursos do Estado para Programas de Saúde ¿ Repasse Fundo a Fundo,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,5149906.86
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.10.0.0,4318002,Receitas Brutas Realizadas,1.7.2.8.10.0.0 Transferência de Convênios dos Estados e do Distrito Federal e de Suas Entidades,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1529958.49
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.10.2.0,4318002,Receitas Brutas Realizadas,1.7.2.8.10.2.0 Transferências de Convênio dos Estados Destinadas a Programas de Educação,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1529958.49
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.2.8.99.0.0,4318002,Receitas Brutas Realizadas,1.7.2.8.99.0.0 Outras Transferências dos Estados,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,606247.28
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.4.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.4.0.00.0.0 - Transferências de Instituições Privadas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,71199.17
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.4.0.00.1.0,4318002,Receitas Brutas Realizadas,1.7.4.0.00.1.0 - Transferências de Instituições Privadas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,71199.17
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.5.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,26524660.31
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.5.8.00.0.0,4318002,Receitas Brutas Realizadas,"1.7.5.8.00.0.0 Transferências de Outras Instituições Públicas - Específicas de Estados, DF e Municípios",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,26524660.31
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.5.8.01.0.0,4318002,Receitas Brutas Realizadas,1.7.5.8.01.0.0 Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,26524660.31
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.7.0.00.0.0,4318002,Receitas Brutas Realizadas,1.7.7.0.00.0.0 - Transferências de Pessoas Físicas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,90900
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.7.7.0.00.1.0,4318002,Receitas Brutas Realizadas,1.7.7.0.00.1.0 - Transferências de Pessoas Físicas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,90900
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.0.0.00.0.0,4318002,Receitas Brutas Realizadas,1.9.0.0.00.0.0 - Outras Receitas Correntes,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,3055892.63
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.1.0.00.0.0,4318002,Receitas Brutas Realizadas,"1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1485338.14
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.1.0.01.0.0,4318002,Receitas Brutas Realizadas,1.9.1.0.01.0.0 - Multas Previstas em Legislação Específica,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1448796.12
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.1.0.06.0.0,4318002,Receitas Brutas Realizadas,1.9.1.0.06.0.0 - Multas por Danos Ambientais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,36542.02
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.1.0.06.2.0,4318002,Receitas Brutas Realizadas,1.9.1.0.06.2.0 - Multas Judiciais por Danos Ambientais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,36542.02
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.2.0.00.0.0,4318002,Receitas Brutas Realizadas,"1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,401288.19
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.2.8.00.0.0,4318002,Receitas Brutas Realizadas,"1.9.2.8.00.0.0 - Indenizações, Restituições e Ressarcimentos - Específicas para Estados/DF/Municípios",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,401288.19
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.2.8.02.0.0,4318002,Receitas Brutas Realizadas,1.9.2.8.02.0.0 - Restituições - Específicas para Estados/DF/Municípios,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,289608.44
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.2.8.02.9.0,4318002,Receitas Brutas Realizadas,1.9.2.8.02.9.0 - Outras Restituições - Específicas para Estados/DF/Municípios - Não Especificadas Anteriormente,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,289608.44
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.2.8.03.0.0,4318002,Receitas Brutas Realizadas,1.9.2.8.03.0.0 - Ressarcimentos - Específicas para Estados/DF/Municípios,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,111679.75
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.00.0.0,4318002,Receitas Brutas Realizadas,1.9.9.0.00.0.0 - Demais Receitas Correntes,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1169266.3
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.03.0.0,4318002,Receitas Brutas Realizadas,1.9.9.0.03.0.0 - Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1140113.06
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.12.0.0,4318002,Receitas Brutas Realizadas,1.9.9.0.12.0.0 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1689.98
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.12.2.0,4318002,Receitas Brutas Realizadas,1.9.9.0.12.2.0 - Ônus de Sucumbência,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1689.98
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.99.0.0,4318002,Receitas Brutas Realizadas,1.9.9.0.99.0.0 - Outras Receitas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,27463.26
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO1.9.9.0.99.1.0,4318002,Receitas Brutas Realizadas,1.9.9.0.99.1.0 - Outras Receitas - Primárias,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,27463.26
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.0.0.0.00.0.0,4318002,Receitas Brutas Realizadas,2.0.0.0.00.0.0 - Receitas de Capital,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,9092570.22
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.1.0.0.00.0.0,4318002,Receitas Brutas Realizadas,2.1.0.0.00.0.0 - Operações de Crédito,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,7231212.81
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.1.1.0.00.0.0,4318002,Receitas Brutas Realizadas,2.1.1.0.00.0.0 - Operações de Crédito - Mercado Interno,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,7231212.81
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.1.1.8.00.0.0,4318002,Receitas Brutas Realizadas,2.1.1.8.00.0.0 Operações de Crédito - Mercado Interno - Estados/DF/Municípios,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,7231212.81
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.1.1.8.01.0.0,4318002,Receitas Brutas Realizadas,2.1.1.8.01.0.0 - Operações de Crédito Internas de Estados/DF/Municípios,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,7231212.81
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.1.1.8.01.3.0,4318002,Receitas Brutas Realizadas,2.1.1.8.01.3.0 - Operações de Crédito Internas para Programas de Saneamento,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,7231212.81
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.0.0.00.0.0,4318002,Receitas Brutas Realizadas,2.4.0.0.00.0.0 - Transferências de Capital,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1696591.91
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.0.00.0.0,4318002,Receitas Brutas Realizadas,2.4.1.0.00.0.0 - Transferências da União e de suas Entidades,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1597052.79
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.8.00.0.0,4318002,Receitas Brutas Realizadas,"2.4.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1597052.79
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.8.08.0.0,4318002,Receitas Brutas Realizadas,2.4.1.8.08.0.0 Transferências Advindas de Emendas Parlamentares Individuais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,99980
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.8.10.0.0,4318002,Receitas Brutas Realizadas,2.4.1.8.10.0.0 Transferência de Convênios da União e de suas Entidades,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,1497072.79
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.8.10.7.0,4318002,Receitas Brutas Realizadas,2.4.1.8.10.7.0 - Transferências de Convênios da União destinadas a Programas de Infraestrutura em Transporte,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,609018.04
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.1.8.10.9.0,4318002,Receitas Brutas Realizadas,2.4.1.8.10.9.0 - Outras Transferências de Convênios da União,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,888054.75
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.2.0.00.0.0,4318002,Receitas Brutas Realizadas,2.4.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,99539.12
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.2.8.00.0.0,4318002,Receitas Brutas Realizadas,"2.4.2.8.00.0.0 Transferências dos Estados, Distrito Federal, e de suas Entidades",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,99539.12
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.2.8.10.0.0,4318002,Receitas Brutas Realizadas,2.4.2.8.10.0.0 Transferências de Convênios dos Estados e do Distrito Federal e de suas Entidades,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,99539.12
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.4.2.8.10.1.0,4318002,Receitas Brutas Realizadas,2.4.2.8.10.1.0 - Transferências de Convênios dos Estados para o Sistema Único de Saúde ¿ SUS,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,99539.12
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.9.0.0.00.0.0,4318002,Receitas Brutas Realizadas,2.9.0.0.00.0.0 - Outras Receitas de Capital,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,164765.5
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.9.9.0.00.0.0,4318002,Receitas Brutas Realizadas,2.9.9.0.00.0.0 - Demais Receitas de Capital,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,164765.5
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO2.9.9.0.00.1.0,4318002,Receitas Brutas Realizadas,2.9.9.0.00.1.0 Demais Receitas de Capital,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,164765.5
DCA-Anexo I-C,2019,DCA-Anexo I-C,ReceitasIntraOrcamentarias,4318002,Receitas Brutas Realizadas,RECEITAS (INTRA-ORÇAMENTÁRIAS) (II),2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,16517334.84
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.0.0.0.00.0.0,4318002,Receitas Brutas Realizadas,7.0.0.0.00.0.0 - Receitas Correntes,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,16517334.84
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.0.0.00.0.0,4318002,Receitas Brutas Realizadas,7.2.0.0.00.0.0 - Contribuições,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,16517334.84
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.0.00.0.0,4318002,Receitas Brutas Realizadas,7.2.1.0.00.0.0 - Contribuições Sociais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,16517334.84
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.00.0.0,4318002,Receitas Brutas Realizadas,"7.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e 
 Municípios",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,16517334.84
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.02.0.0,4318002,Receitas Brutas Realizadas,7.2.1.8.02.0.0 - CPSSS - Parcelamentos - Específico de EST/DF/MUN,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,110304.45
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.03.0.0,4318002,Receitas Brutas Realizadas,7.2.1.8.03.0.0 - CPSSS Patronal - Servidor Civil - Específico de EST/DF/MUN,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,9742084.82
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.03.1.0,4318002,Receitas Brutas Realizadas,7.2.1.8.03.1.0 - CPSSS Patronal - Servidor Civil Ativo,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,9742084.82
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.04.0.0,4318002,Receitas Brutas Realizadas,7.2.1.8.04.0.0 - CPSSS Patronal - Parcelamentos - Específico de EST/DF/MUN,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6664945.57
DCA-Anexo I-C,2019,DCA-Anexo I-C,RO7.2.1.8.04.1.0,4318002,Receitas Brutas Realizadas,7.2.1.8.04.1.0 - CPSSS Patronal - Parcelamentos - Servidor Civil Ativo,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6664945.57
DCA-Anexo I-C,2019,DCA-Anexo I-C,TotalReceitas,4318002,Receitas Brutas Realizadas,TOTAL DAS RECEITAS (III) = (I + II),2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,237864334.39
DCA-Anexo I-C,2019,DCA-Anexo I-C,TotalReceitas,4318002,Deduções - FUNDEB,TOTAL DAS RECEITAS (III) = (I + II),2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,17685826.44
DCA-Anexo I-C,2019,DCA-Anexo I-C,TotalReceitas,4318002,Outras Deduções da Receita,TOTAL DAS RECEITAS (III) = (I + II),2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,412500.53
DCA-Anexo I-D,2019,DCA-Anexo I-D,TotalDespesas,4318002,Despesas Empenhadas,Total Geral da Despesa,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,204284306.08
DCA-Anexo I-D,2019,DCA-Anexo I-D,TotalDespesas,4318002,Despesas Liquidadas,Total Geral da Despesa,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,197928020.66
DCA-Anexo I-D,2019,DCA-Anexo I-D,TotalDespesas,4318002,Despesas Pagas,Total Geral da Despesa,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,191651936.23
DCA-Anexo I-D,2019,DCA-Anexo I-D,TotalDespesas,4318002,Inscrição de Restos a Pagar Não Processados,Total Geral da Despesa,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6356285.42
DCA-Anexo I-D,2019,DCA-Anexo I-D,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,Total Geral da Despesa,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6276084.43
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Despesas Empenhadas,3.0.00.00.00 - Despesas Correntes,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,186826903.6
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Despesas Liquidadas,3.0.00.00.00 - Despesas Correntes,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,183843846.33
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Despesas Pagas,3.0.00.00.00 - Despesas Correntes,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,177769438.51
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.0.00.00.00 - Despesas Correntes,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,2983057.27
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,3.0.00.00.00 - Despesas Correntes,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,6074407.82
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Despesas Empenhadas,3.1.00.00.00 - Pessoal e Encargos Sociais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,114563868.72
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Despesas Liquidadas,3.1.00.00.00 - Pessoal e Encargos Sociais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,114520978.85
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Despesas Pagas,3.1.00.00.00 - Pessoal e Encargos Sociais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,111622429.63
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.00.00.00 - Pessoal e Encargos Sociais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,42889.87
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.00.00.00 - Pessoal e Encargos Sociais,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,2898549.22
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Despesas Empenhadas,3.1.90.00.00 - Aplicações Diretas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,104359454.28
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Despesas Liquidadas,3.1.90.00.00 - Aplicações Diretas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,104317245.61
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Despesas Pagas,3.1.90.00.00 - Aplicações Diretas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,103521518.52
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.90.00.00 - Aplicações Diretas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,42208.67
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.00.00 - Aplicações Diretas,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,795727.09
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.01.00.00,4318002,Despesas Empenhadas,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,19079730.24
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.01.00.00,4318002,Despesas Liquidadas,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,19079730.24
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.01.00.00,4318002,Despesas Pagas,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,19079730.24
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.03.00.00,4318002,Despesas Empenhadas,3.1.90.03.00 - Pensões do RPPS e do Militar,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,2623745.29
DCA-Anexo I-D,2019,DCA-Anexo I-D,DO3.1.90.03.00.00,4318002,Despesas Liquidadas,3.1.90.03.00 - Pensões do RPPS e do Militar,2019,Prefeitura Municipal de São Borja - RS,60557,Padrão,RS,2623745.29
