_annex_requested,_exercise,_keyword_hits,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,instituicao,populacao,rotulo,uf,valor
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,04.128 - Formação de Recursos Humanos,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,261704.32
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,04.129 - Administração de Receitas,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,2145245
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,FU04 - Demais Subfunções,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,17079.69
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,06 - Segurança Pública,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1038510.48
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,06.181 - Policiamento,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,398822.76
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,06.182 - Defesa Civil,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,639687.72
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,08 - Assistência Social,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,12365355.21
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,08.241 - Assistência à Pessoa Idosa,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,12616.11
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,08.243 - Assistência à Criança e ao Adolescente,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,791532.71
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,08.244 - Assistência Comunitária,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1339251.66
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,08.245 - Serviços Socioassistenciais,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,9033666.41
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,08.122 - Administração Geral,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1188288.32
DCA-Anexo I-E,2025,DESPESA|PREVID,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,09 - Previdência Social,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,47393550.43
DCA-Anexo I-E,2025,DESPESA|PREVID,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,09.272 - Previdência do Regime Estatutário,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,41853709.82
DCA-Anexo I-E,2025,DESPESA|PREVID,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,09.274 - Previdência Especial,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,4922764.08
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,09.122 - Administração Geral,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,617076.53
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,10 - Saúde,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,114605804.54
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,10.301 - Atenção Básica,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,35265305.06
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,10.302 - Assistência Hospitalar e Ambulatorial,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,70094694.51
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,10.304 - Vigilância Sanitária,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,925676.47
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,10.305 - Vigilância Epidemiológica,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,3928381.09
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,10.122 - Administração Geral,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,4391747.41
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,12 - Educação,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,77696933.24
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,12.361 - Ensino Fundamental,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,52946237.05
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,12.362 - Ensino Médio,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,771631.24
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,12.365 - Educação Infantil,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,14012554.43
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,12.366 - Educação de Jovens e Adultos,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,803649.43
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,12.367 - Educação Especial,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,50000
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,12.122 - Administração Geral,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,9112861.09
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,13 - Cultura,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,2708842.82
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,13.392 - Difusão Cultural,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,2708842.82
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,14 - Direitos da Cidadania,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,259.99
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,"14.422 - Direitos Individuais, Coletivos e Difusos",2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,259.99
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,15 - Urbanismo,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,16319440.28
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,15.451 - Infraestrutura Urbana,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,6568027.13
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,15.452 - Serviços Urbanos,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,8264501.5
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,15.453 - Transportes Coletivos Urbanos,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1486911.65
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,16 - Habitação,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,6819.2
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,16.482 - Habitação Urbana,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,6819.2
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,17 - Saneamento,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,21389.51
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,17.511 - Saneamento Básico Rural,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,21389.51
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,18 - Gestão Ambiental,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,369009.52
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,18.541 - Preservação e Conservação Ambiental,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,369009.52
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,20 - Agricultura,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,228008.46
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,20.606 - Extensão Rural,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,221951.82
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,20.122 - Administração Geral,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,6056.64
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,23 - Comércio e Serviços,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1101084.92
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,23.695 - Turismo,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1101084.92
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,26 - Transporte,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1664673.82
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,26.781 - Transporte Aéreo,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1049708.5
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,26.782 - Transporte Rodoviário,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,614965.32
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,27 - Desporto e Lazer,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,444063.91
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,27.811 - Desporto de Rendimento,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,17737.57
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,27.812 - Desporto Comunitário,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,392364.23
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,27.813 - Lazer,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,33962.11
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,28 - Encargos Especiais,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,24653199.67
DCA-Anexo I-E,2025,DESPESA|DIVIDA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,28.843 - Serviço da Dívida Interna,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,24653199.67
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Liquidadas,Despesas Intraorçamentárias,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,25713117.22
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,Despesas Exceto Intraorçamentárias,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,345540050.39
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,01 - Legislativa,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,9498302.17
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,01.031 - Ação Legislativa,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,9498302.17
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,04 - Administração,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,37458060.25
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,04.121 - Planejamento e Orçamento,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,5188204.81
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,04.122 - Administração Geral,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,28889741.49
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,04.124 - Controle Interno,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,434195.57
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,04.126 - Tecnologia da Informação,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,561569.37
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,04.128 - Formação de Recursos Humanos,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,222024.32
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,04.129 - Administração de Receitas,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,2145245
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,FU04 - Demais Subfunções,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,17079.69
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,06 - Segurança Pública,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1036587.39
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,06.181 - Policiamento,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,396899.67
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,06.182 - Defesa Civil,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,639687.72
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,08 - Assistência Social,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,12248842.58
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,08.241 - Assistência à Pessoa Idosa,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,12616.11
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,08.243 - Assistência à Criança e ao Adolescente,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,784854.68
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,08.244 - Assistência Comunitária,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1313732.73
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,08.245 - Serviços Socioassistenciais,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,8958064.35
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,08.122 - Administração Geral,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1179574.71
DCA-Anexo I-E,2025,DESPESA|PREVID,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,09 - Previdência Social,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,47393550.43
DCA-Anexo I-E,2025,DESPESA|PREVID,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,09.272 - Previdência do Regime Estatutário,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,41853709.82
DCA-Anexo I-E,2025,DESPESA|PREVID,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,09.274 - Previdência Especial,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,4922764.08
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,09.122 - Administração Geral,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,617076.53
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,10 - Saúde,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,113877735.35
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,10.301 - Atenção Básica,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,34881528.17
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,10.302 - Assistência Hospitalar e Ambulatorial,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,69865896.18
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,10.304 - Vigilância Sanitária,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,925676.47
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,10.305 - Vigilância Epidemiológica,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,3899152.33
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,10.122 - Administração Geral,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,4305482.2
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,12 - Educação,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,77511917.18
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,12.361 - Ensino Fundamental,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,52858548.04
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,12.362 - Ensino Médio,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,771631.24
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,12.365 - Educação Infantil,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,13932562.18
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,12.366 - Educação de Jovens e Adultos,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,803649.43
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,12.367 - Educação Especial,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,50000
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,12.122 - Administração Geral,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,9095526.29
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,13 - Cultura,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,2545101.44
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,13.392 - Difusão Cultural,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,2545101.44
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,14 - Direitos da Cidadania,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,259.99
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,"14.422 - Direitos Individuais, Coletivos e Difusos",2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,259.99
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,15 - Urbanismo,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,15981247.3
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,15.451 - Infraestrutura Urbana,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,6502844.9
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,15.452 - Serviços Urbanos,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,8168804.17
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,15.453 - Transportes Coletivos Urbanos,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1309598.23
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,16 - Habitação,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,6819.2
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,16.482 - Habitação Urbana,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,6819.2
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,17 - Saneamento,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,21389.51
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,17.511 - Saneamento Básico Rural,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,21389.51
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,18 - Gestão Ambiental,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,369009.52
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,18.541 - Preservação e Conservação Ambiental,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,369009.52
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,20 - Agricultura,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,228008.46
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,20.606 - Extensão Rural,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,221951.82
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,20.122 - Administração Geral,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,6056.64
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,23 - Comércio e Serviços,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1100871.82
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,23.695 - Turismo,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1100871.82
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,26 - Transporte,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1644031.46
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,26.781 - Transporte Aéreo,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,1049708.5
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,26.782 - Transporte Rodoviário,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,594322.96
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,27 - Desporto e Lazer,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,440099.91
DCA-Anexo I-E,2025,DESPESA,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Pagas,27.811 - Desporto de Rendimento,2025,Prefeitura Municipal de São Borja - RS,58757,Total Geral da Despesa por Função,RS,16800.57
